,t,r,N1,1,10,2,11,3,12,4,13,5,14
165,1.150000000000001,,,1.0,1.0430796573352583,1.3,1.0301311486219034,1.6,1.021153518273774,1.9000000000000001,1.0148894520181715,2.2,1.0104993989723865
166,1.160000000000001,,,1.0,1.0451936216170465,1.3,1.0314928628648323,1.6,1.0220331410002481,1.9000000000000001,1.015457480183621,2.2,1.0108651493306482
167,1.170000000000001,,,1.0,1.047225745957111,1.3,1.0327877980086329,1.6,1.0228602023790916,1.9000000000000001,1.0159850404551323,2.2,1.0112002112707363
168,1.180000000000001,,,1.0,1.049178157050812,1.3,1.0340181688478147,1.6,1.0236367847333294,1.9000000000000001,1.0164739800342986,2.2,1.0115061639088367
169,1.190000000000001,,,1.0,1.051052945000439,1.3,1.0351861314742092,1.6,1.0243649000947106,1.9000000000000001,1.016926072553894,2.2,1.0117845150221267
170,1.200000000000001,,,1.0,1.0528521629113574,1.3,1.0362937840655515,1.6,1.025046492040061,1.9000000000000001,1.017343020637245,2.2,1.0120367040059204
171,1.210000000000001,,,1.0,1.0545778265740566,1.3,1.037343167725912,1.6,1.0256834375237864,1.9000000000000001,1.017726458398519,2.2,1.012264104727749
172,1.220000000000001,,,1.0,1.0562319142266157,1.3,1.0383362673715506,1.6,1.0262775487017544,1.9000000000000001,1.018077953882183,2.2,1.0124680282798821
173,1.230000000000001,,,1.0,1.0578163663923057,1.3,1.039275012656208,1.6,1.0268305747422883,1.9000000000000001,1.018399011440293,2.2,1.0126497256320477
174,1.240000000000001,,,1.0,1.0593330857872596,1.3,1.0401612789302757,1.6,1.027344203620503,1.9000000000000001,1.0186910740466832,2.2,1.0128103901862997
175,1.250000000000001,,,1.0,1.0607839372933574,1.3,1.040996888228693,1.6,1.0278200638926367,1.9000000000000001,1.0189555255474356,2.2,1.01295116023615
176,1.2600000000000011,,,1.0,1.062170747991674,1.3,1.0417836102828069,1.6,1.028259726447457,1.9000000000000001,1.0191936928473386,2.2,1.0130731213322228
177,1.2700000000000011,,,1.0,1.063495307252054,1.3,1.0425231635517835,1.6,1.0286647062321819,1.9000000000000001,1.0194068480322942,2.2,1.0131773085567841
178,1.2800000000000011,,,1.0,1.0647593668745754,1.3,1.043217216269523,1.6,1.029036463950707,1.9000000000000001,1.0195962104278764,2.2,1.0132647087095905
179,1.2900000000000011,,,1.0,1.0659646412788668,1.3,1.043867387503337,1.6,1.0293764077322465,1.9000000000000001,1.0197629485944526,2.2,1.0133362624075597
180,1.3000000000000012,,,1.0,1.0671128077374412,1.3,1.0444752482209674,1.6,1.029685894768773,1.9000000000000001,1.0199081822594518,2.2,1.013392866100799
181,1.3100000000000012,,,1.0,1.0682055066494034,1.3,1.0450423223628111,1.6,1.0299662329199242,1.9000000000000001,1.0200329841875329,2.2,1.013435374007564
182,1.3200000000000012,,,1.0,1.0692443418510698,1.3,1.0455700879164818,1.6,1.0302186822842574,1.9000000000000001,1.0201383819895296,2.2,1.013464599970719
183,1.3300000000000012,,,1.0,1.0702308809602283,1.3,1.0460599779911013,1.6,1.0304444567359787,1.9000000000000001,1.0202253598711728,2.2,1.0134813192382723
184,1.3400000000000012,,,1.0,1.0711666557509398,1.3,1.046513381888952,1.6,1.0306447254264455,1.9000000000000001,1.0202948603226847,2.2,1.013486270170542
185,1.3500000000000012,,,1.0,1.072053162555956,1.3,1.046931646172337,1.6,1.030820614249938,1.9000000000000001,1.0203477857504213,2.2,1.0134801558764894
186,1.3600000000000012,,,1.0,1.072891862693991,1.3,1.0473160757237134,1.6,1.0309732072733464,1.9000000000000001,1.020385000051811,2.2,1.0134636457817192
187,1.3700000000000012,,,1.0,1.073684182919249,1.3,1.0476679347973532,1.6,1.0311035481295667,1.9000000000000001,1.0204073301348857,2.2,1.0134373771306098
188,1.3800000000000012,,,1.0,1.074431515890759,1.3,1.047988448060968,1.6,1.0312126413745322,1.9000000000000001,1.0204155673837498,2.2,1.0134019564249916
189,1.3900000000000012,,,1.0,1.075135220659218,1.3,1.0482788016259075,1.6,1.031301453807918,1.9000000000000001,1.0204104690713622,2.2,1.0133579608017427
190,1.4000000000000012,,,1.0,1.075796623169187,1.3,1.0485401440646858,1.6,1.0313709157576632,1.9000000000000001,1.0203927597210307,2.2,1.0133059393516177
191,1.4100000000000013,,,1.0,1.0764170167746165,1.3,1.048773587414756,1.6,1.0314219223285457,1.9000000000000001,1.0203631324180327,2.2,1.0132464143815665
192,1.4200000000000013,,,1.0,1.0769976627658133,1.3,1.048980208167562,1.6,1.031455334615126,1.9000000000000001,1.0203222500727882,2.2,1.0131798826227467
193,1.4300000000000013,,,1.0,1.0775397909060787,1.3,1.0491610482420481,1.6,1.0314719808794477,1.9000000000000001,1.0202707466370067,2.2,1.0131068163863661
194,1.4400000000000013,,,1.0,1.078044599976373,1.3,1.0493171159418964,1.6,1.0314726576939435,1.9000000000000001,1.0202092282742334,2.2,1.0130276646694338
195,1.4500000000000013,,,1.0,1.0785132583264683,1.3,1.0494493868958883,1.6,1.031458131050054,1.9000000000000001,1.0201382744862049,2.2,1.0129428542124332
196,1.4600000000000013,,,1.0,1.0789469044311626,1.3,1.049558804980874,1.6,1.0314291374331044,1.9000000000000001,1.0200584391964147,2.2,1.0128527905108726
197,1.4700000000000013,,,1.0,1.079346647450231,1.3,1.0496462832269227,1.6,1.0313863848640366,1.9000000000000001,1.0199702517922755,2.2,1.012757858782592
198,1.4800000000000013,,,1.0,1.079713567790883,1.3,1.0497127047043129,1.6,1.0313305539086126,1.9000000000000001,1.0198742181272387,2.2,1.012658424892662
199,1.4900000000000013,,,1.0,1.0800487176715905,1.3,1.049758923392096,1.6,1.03126229865475,1.9000000000000001,1.0197708214842145,2.2,1.0125548362376253
